"Code","Date","Time","Temperature","Wind","Noise","Cloud","Time.obs","Bird.code","Bird.sci","Bird.gen","Bird.sp","Behaviour","Behaviour.type","Plant.common","Plant.sci","Plant.genus","Plant.sp","DBH","Notes","Landtype","Season"
"S12","2024-07-04","08:49:00",23,3,NA,4,"09:09:00","AMRO","Turdus migratorius","Turdus","migratorius","Gape","Foraging","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S12","2024-07-04","08:49:00",23,3,NA,4,"09:09:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Silver maple","Acer saccharinum","Acer","saccharinum",62,NA,"street","Summer"
"S12","2024-07-04","08:49:00",23,3,NA,4,"09:09:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Silver maple","Acer saccharinum","Acer","saccharinum",62,NA,"street","Summer"
"S12","2024-07-04","08:49:00",23,3,NA,4,"09:09:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Silver maple","Acer saccharinum","Acer","saccharinum",62,NA,"street","Summer"
"S12","2024-07-04","08:49:00",23,3,NA,4,"09:09:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Silver maple","Acer saccharinum","Acer","saccharinum",62,NA,"street","Summer"
"S12","2024-07-04","08:49:00",23,3,NA,4,"09:09:00","BCCH","Poecile atricapillus","Poecile","atricapillus","Inactive rest","Inactive rest","Silver maple","Acer saccharinum","Acer","saccharinum",62,NA,"street","Summer"
"S12","2024-07-04","08:49:00",23,3,NA,4,"09:09:00","HAWO","Leuconotopicus villosus","Leuconotopicus","villosus","Glean","Foraging","Silver maple","Acer saccharinum","Acer","saccharinum",69,NA,"street","Summer"
"S12","2024-07-04","08:49:00",23,3,NA,4,"09:09:00","AMRO","Turdus migratorius","Turdus","migratorius","Inactive rest","Inactive rest","Silver maple","Acer saccharinum","Acer","saccharinum",69,NA,"street","Summer"
"S12","2024-07-04","08:49:00",23,3,NA,4,"09:09:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Preening","Grooming","Silver maple","Acer saccharinum","Acer","saccharinum",69,NA,"street","Summer"
"S12","2024-07-04","08:49:00",23,3,NA,4,"09:09:00","NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Inactive rest","Inactive rest","Silver maple","Acer saccharinum","Acer","saccharinum",69,NA,"street","Summer"
"S18","2024-07-05","09:16:00",21,3,NA,4,"09:26:00","AMRO","Turdus migratorius","Turdus","migratorius","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S11","2024-07-08","07:27:00",22,2,NA,2,"07:27:00","REVI","Vireo olivaceus","Vireo","olivaceus","Vocalising","Vocalisation","White elm","Ulmus americana","Ulmus","americana",82,NA,"street","Summer"
"S11","2024-07-08","07:27:00",22,2,NA,2,"07:32:00","BCCH","Poecile atricapillus","Poecile","atricapillus","Inactive rest","Inactive rest","Littleleaf linden","Tilia cordata","Tilia","cordata",41,NA,"street","Summer"
"S11","2024-07-08","07:27:00",22,2,NA,2,"07:33:00","WBNU","Sitta carolinensis","Sitta","carolinensis","Glean","Foraging","White elm","Ulmus americana","Ulmus","americana",82,NA,"street","Summer"
"S11","2024-07-08","07:27:00",22,2,NA,2,"07:34:00","WBNU","Sitta carolinensis","Sitta","carolinensis","Glean","Foraging","Red maple","Acer rubrum","Acer","rubrum",34,NA,"street","Summer"
"S11","2024-07-08","07:27:00",22,2,NA,2,"07:38:00","AMRO","Turdus migratorius","Turdus","migratorius","Inactive rest","Inactive rest","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S11","2024-07-08","07:27:00",22,2,NA,2,"07:40:00","BCCH","Poecile atricapillus","Poecile","atricapillus","Glean","Foraging","White elm","Ulmus americana","Ulmus","americana",82,NA,"street","Summer"
"S11","2024-07-08","07:27:00",22,2,NA,2,"07:40:00","BCCH","Poecile atricapillus","Poecile","atricapillus","Inactive rest","Inactive rest","Littleleaf linden","Tilia cordata","Tilia","cordata",41,NA,"street","Summer"
"S11","2024-07-08","07:27:00",22,2,NA,2,"07:43:00","HOSP","Passer domesticus","Passer","domesticus","Bill wipe","Grooming","Littleleaf linden","Tilia cordata","Tilia","cordata",41,NA,"street","Summer"
"S11","2024-07-08","07:27:00",22,2,NA,2,"07:44:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Littleleaf linden","Tilia cordata","Tilia","cordata",41,NA,"street","Summer"
"S11","2024-07-08","07:27:00",22,2,NA,2,"07:44:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S11","2024-07-08","07:27:00",22,2,NA,2,"07:45:00","AMRO","Turdus migratorius","Turdus","migratorius","Inactive rest","Inactive rest","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S11","2024-07-08","07:27:00",22,2,NA,2,"07:46:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Littleleaf linden","Tilia cordata","Tilia","cordata",41,NA,"street","Summer"
"S11","2024-07-08","07:27:00",22,2,NA,2,"07:46:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Littleleaf linden","Tilia cordata","Tilia","cordata",41,NA,"street","Summer"
"S11","2024-07-08","07:27:00",22,2,NA,2,"07:47:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Littleleaf linden","Tilia cordata","Tilia","cordata",41,NA,"street","Summer"
"S05","2024-07-08","07:55:00",22,2,NA,2,"07:59:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Gape","Foraging","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S05","2024-07-08","07:55:00",22,2,NA,2,"08:14:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Freeman maple","Acer freemanii","Acer","freemanii",21,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"08:57:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"08:57:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"08:58:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"08:59:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"08:59:00","HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","Riverbank grape","Vitis riparia","Vitis","riparia",NA,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"08:59:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Manitoba maple","Acer negundo","Acer","negundo",32,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"08:59:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Manitoba maple","Acer negundo","Acer","negundo",32,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:01:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Common hackberry","Celtis occidentalis","Celtis","occidentalis",6,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:02:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Common hackberry","Celtis occidentalis","Celtis","occidentalis",6,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:02:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Common hackberry","Celtis occidentalis","Celtis","occidentalis",6,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:02:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Common hackberry","Celtis occidentalis","Celtis","occidentalis",6,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:02:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Common hackberry","Celtis occidentalis","Celtis","occidentalis",6,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:02:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Common hackberry","Celtis occidentalis","Celtis","occidentalis",6,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:02:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Manitoba maple","Acer negundo","Acer","negundo",32,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:02:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",57,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:02:00","AMRO","Turdus migratorius","Turdus","migratorius","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",58,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:03:00","AMRO","Turdus migratorius","Turdus","migratorius","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",58,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:03:00","HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","Norway maple","Acer platanoides","Acer","platanoides",58,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:03:00","HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","Norway maple","Acer platanoides","Acer","platanoides",58,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:04:00","AMRO","Turdus migratorius","Turdus","migratorius","Inactive rest","Inactive rest","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",57,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:05:00","HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",49,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:05:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Paper birch","Betula papyrifera","Betula","papyrifera",6,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:05:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Paper birch","Betula papyrifera","Betula","papyrifera",6,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:05:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Paper birch","Betula papyrifera","Betula","papyrifera",6,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:05:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Paper birch","Betula papyrifera","Betula","papyrifera",6,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:06:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:06:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:06:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:06:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:06:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:06:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:09:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Manitoba maple","Acer negundo","Acer","negundo",32,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:10:00","AMRO","Turdus migratorius","Turdus","migratorius","Inactive rest","Inactive rest","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",57,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:10:00","HOSP","Passer domesticus","Passer","domesticus","Vocalising","Vocalisation","Manitoba maple","Acer negundo","Acer","negundo",32,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:10:00","HOSP","Passer domesticus","Passer","domesticus","Vocalising","Vocalisation","Manitoba maple","Acer negundo","Acer","negundo",32,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:11:00","HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",57,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:11:00","AMRO","Turdus migratorius","Turdus","migratorius","Inactive rest","Inactive rest","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",30,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:13:00","HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",49,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:14:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",30,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:14:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",30,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:15:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",49,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:15:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",49,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:16:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",83,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:16:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",83,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:16:00","HOSP","Passer domesticus","Passer","domesticus","Bill wipe","Grooming","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",49,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:17:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",49,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:17:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",49,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:17:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Manitoba maple","Acer negundo","Acer","negundo",32,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:17:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",30,NA,"street","Summer"
"S09","2024-07-08","08:57:00",23,2,NA,2,"09:17:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",30,NA,"street","Summer"
"S04","2024-07-09","06:57:00",22,2,NA,4,"06:59:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Silver maple","Acer saccharinum","Acer","saccharinum",85,NA,"street","Summer"
"S04","2024-07-09","06:57:00",22,2,NA,4,"07:01:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S04","2024-07-09","06:57:00",22,2,NA,4,"07:02:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S04","2024-07-09","06:57:00",22,2,NA,4,"07:02:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S04","2024-07-09","06:57:00",22,2,NA,4,"07:05:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Bill wipe","Grooming","Silver maple","Acer saccharinum","Acer","saccharinum",77,NA,"street","Summer"
"S04","2024-07-09","06:57:00",22,2,NA,4,"07:05:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Vocalising","Vocalisation","Silver maple","Acer saccharinum","Acer","saccharinum",77,NA,"street","Summer"
"S04","2024-07-09","06:57:00",22,2,NA,4,"07:05:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Probe","Foraging","Silver maple","Acer saccharinum","Acer","saccharinum",77,NA,"street","Summer"
"S04","2024-07-09","06:57:00",22,2,NA,4,"07:07:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Vocalising","Vocalisation","Silver maple","Acer saccharinum","Acer","saccharinum",77,NA,"street","Summer"
"S04","2024-07-09","06:57:00",22,2,NA,4,"07:09:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S04","2024-07-09","06:57:00",22,2,NA,4,"07:09:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S04","2024-07-09","06:57:00",22,2,NA,4,"07:12:00","BCCH","Poecile atricapillus","Poecile","atricapillus","Glean","Foraging","Norway maple","Acer platanoides","Acer","platanoides",83,NA,"street","Summer"
"S04","2024-07-09","06:57:00",22,2,NA,4,"07:12:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S04","2024-07-09","06:57:00",22,2,NA,4,"07:16:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S04","2024-07-09","06:57:00",22,2,NA,4,"07:16:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S04","2024-07-09","06:57:00",22,2,NA,4,"07:17:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Silver maple","Acer saccharinum","Acer","saccharinum",85,NA,"street","Summer"
"S04","2024-07-09","06:57:00",22,2,NA,4,"07:17:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Peck","Foraging","Ground",NA,NA,NA,NA,NA,"street","Summer"
"S17","2024-07-09","07:34:00",23,2,NA,4,"07:34:00","CHSP","Spizella passerina","Spizella","passerina","Vocalising","Vocalisation","Silver maple","Acer saccharinum","Acer","saccharinum",68,NA,"street","Summer"
"S17","2024-07-09","07:34:00",23,2,NA,4,"07:36:00","BCCH","Poecile atricapillus","Poecile","atricapillus","Vocalising","Vocalisation","Silver maple","Acer saccharinum","Acer","saccharinum",68,NA,"street","Summer"
